Timestamp,Temperature (°C),Humidity (%),Sound (dB),Light (LDR),AQI,Heart Rate (bpm),SpO2 (%),Latitude,Longitude
2025-05-20 18:26:00,31.7,51.7,86.4,318,132,77,99,12.971967344845318,79.15770692316293
2025-05-20 18:27:00,29.7,64.4,59.4,549,78,65,99,12.971270577777446,79.1576892370657
2025-05-20 18:28:00,29.6,58.4,67.5,500,88,72,97,12.972106846296043,79.15809457768977
2025-05-20 18:29:00,27.9,69.5,55.3,147,125,74,99,12.9717309819832,79.15729397107762
2025-05-20 18:30:00,31.1,65.2,64.0,241,84,83,96,12.971265371730567,79.15760886570891
2025-05-20 18:31:00,27.5,57.1,79.3,480,123,70,96,12.972236998237106,79.1581365999859
2025-05-20 18:32:00,26.3,51.0,59.5,701,64,75,98,12.971641928786692,79.15757329245257
2025-05-20 18:33:00,30.7,56.4,22.8,484,68,73,99,12.970940946445197,79.15727093230126
2025-05-20 18:34:00,31.2,57.2,84.2,172,272,99,95,12.971773684271717,79.15859501751973
2025-05-20 18:35:00,26.7,57.4,77.8,831,110,81,97,12.97208870008664,79.15838855272251
2025-05-20 18:36:00,32.7,51.7,69.5,732,123,72,97,12.97150562560536,79.15789311814036
2025-05-20 18:37:00,31.4,66.4,58.5,755,80,69,97,12.971445248211843,79.15705257933092
2025-05-20 18:38:00,34.3,79.1,64.7,779,273,93,93,12.971947349059407,79.1577421670424
2025-05-20 18:39:00,30.8,59.2,69.6,253,148,76,97,12.972957642495999,79.15782626656718
2025-05-20 18:40:00,32.5,64.9,62.2,923,85,84,98,12.97123599953642,79.15921299529583
2025-05-20 18:41:00,30.6,40.2,73.8,526,260,104,95,12.970997700596795,79.1569457971772
2025-05-20 18:42:00,28.4,56.1,78.5,130,145,81,96,12.971028883962623,79.15741297607156
2025-05-20 18:43:00,28.8,79.0,61.8,662,183,85,99,12.971702301815109,79.15753297919679
2025-05-20 18:44:00,27.5,64.3,60.0,996,254,85,95,12.971429077866249,79.15822193869072
2025-05-20 18:45:00,26.6,55.3,69.6,178,120,79,97,12.97147980351784,79.1574181881127
2025-05-20 18:46:00,29.8,62.1,59.3,970,63,73,98,12.97214641869818,79.15732969753095
2025-05-20 18:47:00,29.3,63.9,72.7,855,59,70,99,12.971619661571639,79.15796706489621
2025-05-20 18:48:00,31.2,60.0,52.5,680,51,68,98,12.972014886946054,79.15895653344893
2025-05-20 18:49:00,29.9,51.0,74.8,901,139,77,98,12.9714402040256,79.15825745986251
2025-05-20 18:50:00,29.5,50.6,72.5,796,52,79,96,12.971759135125762,79.1576410473316
2025-05-20 18:51:00,33.1,38.6,84.6,780,60,83,98,12.97185700073167,79.15773194059827
2025-05-20 18:52:00,29.0,64.3,60.9,136,124,73,99,12.97216913110148,79.15781485129962
2025-05-20 18:53:00,31.1,68.2,68.2,398,146,76,99,12.970821040119908,79.15814903817243
2025-05-20 18:54:00,33.6,56.9,69.1,969,127,74,98,12.971896314095018,79.15801136569726
2025-05-20 18:55:00,29.9,66.6,69.1,139,145,78,98,12.970974185536056,79.15754178221243
2025-05-20 18:56:00,27.5,53.9,77.7,779,134,79,97,12.97106755613064,79.15803798872547
2025-05-20 18:57:00,26.8,55.7,55.7,741,89,66,99,12.971964812596305,79.15869194442026
2025-05-20 18:58:00,32.5,73.8,49.9,185,202,100,95,12.971629349795878,79.15796745855661
2025-05-20 18:59:00,27.3,72.0,71.1,446,268,91,93,12.971529331994134,79.15776626528279
2025-05-20 19:00:00,30.9,89.4,47.9,543,231,86,94,12.971503048281653,79.15827481456903
2025-05-20 19:01:00,32.1,80.4,70.2,965,171,97,98,12.971656927507787,79.15797553245616
2025-05-20 19:02:00,26.8,75.2,87.1,804,221,96,93,12.971697258876505,79.15875080831205
2025-05-20 19:03:00,30.9,60.1,49.3,513,89,71,98,12.97196595250831,79.15786817143136
2025-05-20 19:04:00,29.2,46.6,66.4,692,106,67,99,12.97221708110565,79.15782295917772
2025-05-20 19:05:00,33.3,45.8,63.7,723,231,96,93,12.970715480665884,79.15751754638012
2025-05-20 19:06:00,29.3,66.4,60.1,477,148,81,98,12.97169760203352,79.1581810313525
2025-05-20 19:07:00,28.3,56.5,76.2,982,212,87,93,12.971856694165051,79.1585939041497
2025-05-20 19:08:00,28.0,75.8,72.1,524,82,84,97,12.971926426114736,79.15790920214435
2025-05-20 19:09:00,27.5,62.7,70.5,324,196,101,96,12.97177365807631,79.15753795142504
2025-05-20 19:10:00,31.5,67.5,77.6,672,139,76,96,12.971329027340126,79.15786270069601
2025-05-20 19:11:00,31.1,68.7,72.1,163,55,65,99,12.971313546782142,79.15741743529897
2025-05-20 19:12:00,32.4,53.8,88.2,597,75,68,98,12.971705413204184,79.15798369835359
2025-05-20 19:13:00,26.2,52.6,79.9,407,133,80,99,12.97129088751824,79.1577105827062
2025-05-20 19:14:00,28.2,49.2,90.8,234,247,102,94,12.971554173938086,79.15902498963662
2025-05-20 19:15:00,32.5,66.4,83.2,738,126,81,98,12.971841657790446,79.15838208586749
2025-05-20 19:16:00,29.8,85.7,60.0,762,268,99,94,12.972711912811071,79.1581375277376
2025-05-20 19:17:00,30.9,55.0,77.2,142,91,83,98,12.971563320472935,79.15737706348698
2025-05-20 19:18:00,34.3,59.3,66.8,966,106,77,98,12.971265297783003,79.15759062916847
2025-05-20 19:19:00,35.5,60.5,75.6,900,208,92,94,12.972351134854492,79.15892515633509
2025-05-20 19:20:00,29.7,55.2,86.4,109,146,66,99,12.971622656191462,79.15794530258789
2025-05-20 19:21:00,28.8,49.0,74.4,126,120,79,98,12.972103772186458,79.15876513597465
2025-05-20 19:22:00,30.1,55.7,65.1,660,292,99,93,12.971495544916703,79.15820126743358
2025-05-20 19:23:00,29.0,53.6,78.0,761,256,97,93,12.971356949139519,79.1577576695616
2025-05-20 19:24:00,31.0,45.7,61.5,284,88,72,99,12.971765058736343,79.15862887214823
2025-05-20 19:25:00,32.2,64.0,69.2,127,72,79,96,12.971509166920114,79.15802174006443
2025-05-20 19:26:00,31.8,74.6,65.3,391,208,89,94,12.971527266711421,79.15769770574386
2025-05-20 19:27:00,29.9,66.9,59.5,739,106,82,96,12.970798944373362,79.15841260820397
2025-05-20 19:28:00,28.9,50.8,80.0,234,238,96,93,12.97149524436837,79.1577387582787
2025-05-20 19:29:00,25.5,54.9,61.9,704,116,76,96,12.970509257291253,79.1584226377544
2025-05-20 19:30:00,31.0,65.9,64.5,909,108,84,97,12.97090455570227,79.15803608022199
2025-05-20 19:31:00,33.8,63.8,71.7,645,164,99,96,12.971233606085676,79.15879549011646
2025-05-20 19:32:00,30.4,57.7,58.2,814,189,87,97,12.972487404640734,79.15816672928163
2025-05-20 19:33:00,32.3,67.1,78.8,991,51,70,96,12.971130501853542,79.15713408165517
2025-05-20 19:34:00,34.3,57.3,71.1,145,235,85,94,12.971327541076258,79.15820885817776
2025-05-20 19:35:00,32.5,56.4,67.3,939,114,67,99,12.971325996927154,79.1580431205892
2025-05-20 19:36:00,31.1,43.4,61.6,766,74,76,96,12.97129131951198,79.15718038974491
2025-05-20 19:37:00,28.8,63.8,69.8,353,91,67,97,12.972188773097887,79.15806143364327
2025-05-20 19:38:00,29.4,66.6,71.6,537,118,68,97,12.970758724064702,79.15842254162607
2025-05-20 19:39:00,28.4,53.7,69.4,391,112,65,99,12.971635879565634,79.15776185235427
2025-05-20 19:40:00,28.2,42.8,74.0,726,88,79,99,12.971474062755206,79.15817050005748
2025-05-20 19:41:00,26.0,72.3,65.6,336,118,84,98,12.971073046927057,79.15851398307254
2025-05-20 19:42:00,27.8,72.0,66.9,675,50,68,97,12.97172405969442,79.15818526793129
2025-05-20 19:43:00,29.2,72.4,68.6,696,72,77,96,12.971589861024286,79.15753576079976
2025-05-20 19:44:00,24.0,51.9,69.9,883,116,65,96,12.972153607143388,79.1581663676394
2025-05-20 19:45:00,27.5,62.4,62.9,613,72,67,99,12.971982583322609,79.1586764776177
2025-05-20 19:46:00,33.6,68.9,53.4,882,95,74,99,12.971329937793053,79.15716404935867
2025-05-20 19:47:00,28.2,50.2,76.9,359,86,72,99,12.971786634040607,79.15807124244023
2025-05-20 19:48:00,33.2,66.3,81.5,847,96,83,97,12.971230025560713,79.15838221937318
2025-05-20 19:49:00,27.8,52.7,78.2,591,276,85,93,12.971604014258295,79.15894935041106
2025-05-20 19:50:00,30.1,59.0,67.1,434,241,102,95,12.972040282099124,79.1576946119503
2025-05-20 19:51:00,35.3,57.3,86.1,810,112,68,99,12.972165443514115,79.15865566259133
2025-05-20 19:52:00,28.5,59.7,55.7,127,162,98,96,12.971296000203516,79.1584024821595
2025-05-20 19:53:00,35.1,58.5,81.8,195,116,83,97,12.971841305816486,79.15751950157141
2025-05-20 19:54:00,28.3,46.2,75.7,633,119,80,98,12.971155602892562,79.15787473512708
2025-05-20 19:55:00,29.1,39.1,51.9,451,96,78,99,12.97163085987493,79.1580834853111
2025-05-20 19:56:00,26.5,58.0,64.7,928,98,81,96,12.971439200687547,79.1575353410575
2025-05-20 19:57:00,32.9,61.9,74.7,868,62,78,98,12.971219724198377,79.1575584430547
2025-05-20 19:58:00,32.2,70.8,81.5,879,295,102,95,12.971744072074957,79.15911703607597
2025-05-20 19:59:00,30.8,61.9,79.8,231,85,76,96,12.971732207111696,79.15862314232857
2025-05-20 20:00:00,31.4,54.3,60.5,611,95,68,99,12.97160779595035,79.1581698954925
2025-05-20 20:01:00,27.6,47.7,74.3,367,53,80,99,12.971563518916401,79.15820183547352
2025-05-20 20:02:00,30.4,70.4,74.2,421,196,95,97,12.972420322711626,79.15786744352799
2025-05-20 20:03:00,29.7,71.6,58.7,669,215,90,93,12.971497281320612,79.15767848027875
2025-05-20 20:04:00,28.1,73.4,79.3,198,62,83,99,12.971356916099952,79.15843662873515
2025-05-20 20:05:00,33.3,46.9,75.9,270,55,83,96,12.971716228142167,79.15891069531871
2025-05-20 20:06:00,31.3,62.6,71.1,507,98,84,96,12.971181200436614,79.15830194034177
2025-05-20 20:07:00,27.3,52.7,65.1,409,52,77,97,12.971721865231578,79.1579152814638
2025-05-20 20:08:00,25.2,67.6,61.8,885,243,100,93,12.97174210232898,79.15799293480525
2025-05-20 20:09:00,30.7,87.7,68.1,609,119,65,98,12.971128390066067,79.15805681916828
2025-05-20 20:10:00,28.5,63.9,61.7,177,141,68,97,12.971697950413219,79.15813631523056
2025-05-20 20:11:00,33.0,51.7,68.2,806,204,92,93,12.971652862157601,79.15838977544574
2025-05-20 20:12:00,31.0,53.6,55.9,462,66,84,98,12.97014148028446,79.15759844617621
2025-05-20 20:13:00,30.0,56.3,46.3,533,233,100,94,12.971390220779583,79.15862671486447
2025-05-20 20:14:00,35.2,35.4,63.7,207,53,80,98,12.972344558841097,79.1583234036358
2025-05-20 20:15:00,26.8,57.1,78.2,735,132,81,97,12.970794487288918,79.15731277243748
2025-05-20 20:16:00,29.7,64.3,49.5,707,285,98,95,12.972272569828954,79.15717268747015
2025-05-20 20:17:00,32.7,59.0,68.2,875,132,82,97,12.971541720994956,79.15776131785408
2025-05-20 20:18:00,34.3,46.7,65.1,753,145,76,97,12.97150146122748,79.15721012201739
2025-05-20 20:19:00,32.4,50.1,72.0,627,117,78,96,12.971218271796005,79.15877257358119
2025-05-20 20:20:00,33.8,76.3,70.8,559,163,87,96,12.971194358996483,79.15688065551039
2025-05-20 20:21:00,33.6,68.1,75.4,876,62,76,98,12.972226331418346,79.15859916399423
2025-05-20 20:22:00,31.8,49.6,77.1,136,126,84,99,12.971781651569042,79.15896929901183
2025-05-20 20:23:00,29.2,76.5,82.0,106,65,75,97,12.971735535268282,79.15784645789971
2025-05-20 20:24:00,25.0,81.1,53.9,276,130,76,99,12.970873140631552,79.15856192429457
2025-05-20 20:25:00,31.5,60.2,73.2,822,88,74,96,12.972320855665895,79.15749928046765
2025-05-20 20:26:00,27.4,65.1,71.5,732,299,99,93,12.971514409800314,79.15883468727493
2025-05-20 20:27:00,29.0,49.3,55.0,886,145,78,97,12.971510797716952,79.15786281637382
2025-05-20 20:28:00,25.9,55.3,65.7,606,130,65,96,12.971606506105486,79.15838631019456
2025-05-20 20:29:00,27.9,76.0,73.7,683,185,88,99,12.971354987565839,79.15770859864983
2025-05-20 20:30:00,31.5,66.0,82.4,461,218,88,95,12.97218898832675,79.15834813827323
2025-05-20 20:31:00,30.7,56.8,52.4,411,136,65,97,12.97156744076138,79.15890642521094
2025-05-20 20:32:00,31.6,57.4,63.4,635,140,68,97,12.971149755114755,79.15849300110807
2025-05-20 20:33:00,27.6,61.5,41.6,110,175,93,99,12.97177485154597,79.15812140544269
2025-05-20 20:34:00,26.4,50.3,63.4,188,98,77,97,12.971979387505538,79.15774214749746
2025-05-20 20:35:00,34.7,82.1,71.4,625,126,69,98,12.971477033472427,79.15715029198387
2025-05-20 20:36:00,30.7,73.2,85.3,993,99,65,98,12.971969906824599,79.15864156943547
2025-05-20 20:37:00,29.2,68.7,80.3,978,147,82,98,12.97180943973497,79.15793171576313
2025-05-20 20:38:00,28.2,49.1,73.1,687,247,86,95,12.972551561055944,79.15844684957773
2025-05-20 20:39:00,27.6,71.1,72.3,699,73,76,96,12.972221680481898,79.15885976074337
2025-05-20 20:40:00,29.1,50.6,74.7,769,141,74,96,12.972026729842897,79.15884524252314
2025-05-20 20:41:00,26.6,81.4,58.5,959,74,84,98,12.971539854677813,79.15765187367394
2025-05-20 20:42:00,30.9,69.5,67.3,430,83,68,96,12.97198657033821,79.15852285865503
2025-05-20 20:43:00,32.7,61.2,73.0,637,115,78,97,12.971915083814268,79.15792263140818
2025-05-20 20:44:00,28.0,65.2,76.8,797,204,89,95,12.971496011433704,79.15852879546132
2025-05-20 20:45:00,31.2,71.5,66.2,1012,107,79,98,12.970993756323212,79.15802234934432
2025-05-20 20:46:00,32.8,69.3,70.9,989,144,73,99,12.971789685098276,79.15805872304631
2025-05-20 20:47:00,28.8,48.5,68.5,425,100,75,98,12.971881400441927,79.15820875756847
2025-05-20 20:48:00,29.8,61.1,51.4,683,67,70,98,12.97215668631726,79.15830865032491
2025-05-20 20:49:00,26.5,55.3,55.0,1009,126,71,98,12.971227427616677,79.15714912591176
2025-05-20 20:50:00,31.1,62.5,53.2,111,294,98,95,12.971406771591328,79.15855808727407
2025-05-20 20:51:00,29.0,53.7,83.2,233,192,104,99,12.971960266272374,79.15781313825711
2025-05-20 20:52:00,29.7,56.2,67.9,304,128,83,97,12.971057004943425,79.15835490039169
2025-05-20 20:53:00,33.2,71.9,90.5,615,104,82,96,12.972107751512656,79.15806132146402
2025-05-20 20:54:00,29.4,69.0,86.4,249,171,101,98,12.970730776564993,79.1587187357967
2025-05-20 20:55:00,27.2,53.2,66.2,347,280,95,93,12.97163374167574,79.1586674659385
2025-05-20 20:56:00,31.7,69.3,53.2,876,207,91,95,12.971816116818365,79.15775704089849
2025-05-20 20:57:00,35.1,67.9,74.3,570,63,79,96,12.971381261118418,79.15730229360264
2025-05-20 20:58:00,27.3,73.6,65.1,102,68,66,97,12.971882804513484,79.15745700448396
2025-05-20 20:59:00,33.0,54.2,63.4,670,250,94,94,12.971289238243262,79.15778506413253
2025-05-20 21:00:00,29.9,56.9,56.2,901,119,72,96,12.970617165634728,79.15706205217002
2025-05-20 21:01:00,31.3,48.9,70.1,556,256,88,93,12.971715198093753,79.15803336618048
2025-05-20 21:02:00,28.2,61.7,73.4,806,142,78,98,12.970297558777084,79.15898069589643
2025-05-20 21:03:00,25.0,53.7,85.0,986,139,75,97,12.971763293584345,79.15852249450728
2025-05-20 21:04:00,27.6,60.4,69.0,959,128,80,97,12.9708072476201,79.15778754194079
2025-05-20 21:05:00,27.0,58.9,65.9,805,68,69,97,12.971526819557429,79.15822250090629
2025-05-20 21:06:00,32.6,53.3,88.7,208,102,72,96,12.971314414298963,79.15854085338965
2025-05-20 21:07:00,29.8,55.1,79.8,876,138,74,98,12.972218633747167,79.15793998884486
2025-05-20 21:08:00,25.7,64.8,74.3,971,84,71,98,12.971184551234966,79.15800874521697
2025-05-20 21:09:00,31.8,51.6,56.9,782,229,90,94,12.971582394929086,79.15795121821269
2025-05-20 21:10:00,30.5,64.9,59.6,446,143,77,97,12.971615335286785,79.15774751137432
2025-05-20 21:11:00,29.1,57.7,82.6,409,193,103,98,12.971064607067474,79.1583239966703
2025-05-20 21:12:00,30.7,61.4,66.8,682,97,83,99,12.971995207106163,79.15833148391069
2025-05-20 21:13:00,29.4,72.6,61.8,541,190,86,99,12.972281763088485,79.15766162263556
2025-05-20 21:14:00,37.2,48.3,79.5,324,134,74,96,12.971772026655618,79.15828688277175
2025-05-20 21:15:00,30.9,53.8,82.2,535,100,78,98,12.971346915793564,79.15780976896285
2025-05-20 21:16:00,29.6,62.6,50.5,909,214,99,94,12.971758132480282,79.15731052937856
2025-05-20 21:17:00,34.7,61.2,69.0,445,100,70,99,12.971609633606267,79.15823237857451
2025-05-20 21:18:00,27.2,77.7,75.5,815,64,82,96,12.971393627160571,79.15878454316308
2025-05-20 21:19:00,30.1,61.5,85.5,359,244,103,94,12.970861397263883,79.15772624807012
2025-05-20 21:20:00,27.5,68.9,51.9,673,102,79,99,12.97143726184454,79.158768383322
2025-05-20 21:21:00,28.9,41.8,75.6,462,119,65,99,12.971848664318784,79.15826329141923
2025-05-20 21:22:00,27.6,69.1,90.2,185,121,81,96,12.97129700681184,79.1570428361874
2025-05-20 21:23:00,33.9,56.5,54.4,556,106,72,97,12.971940784092524,79.15836986752107
2025-05-20 21:24:00,29.5,60.0,61.6,566,123,67,97,12.972022814955908,79.15763170871888
2025-05-20 21:25:00,24.5,55.9,64.8,961,85,82,96,12.971197502362989,79.15813229330813
2025-05-20 21:26:00,28.1,55.1,77.2,772,89,77,99,12.971309466223868,79.15846609365853
2025-05-20 21:27:00,31.2,60.9,58.2,996,116,71,97,12.971931548487388,79.15831363390109
2025-05-20 21:28:00,31.1,54.9,60.0,279,166,101,97,12.971200505770076,79.15826570693685
2025-05-20 21:29:00,29.2,64.7,79.6,422,110,75,97,12.971343533171058,79.15833502848919
2025-05-20 21:30:00,33.0,58.9,50.9,637,61,80,97,12.972987830743081,79.1586082484372
2025-05-20 21:31:00,33.2,76.5,61.7,890,190,104,96,12.972135772421044,79.15813686089956
2025-05-20 21:32:00,31.2,63.7,64.6,199,163,86,97,12.971129315751906,79.15783158829377
2025-05-20 21:33:00,29.8,69.3,64.9,820,131,76,97,12.972044697702403,79.1584536284845
2025-05-20 21:34:00,27.5,59.0,69.5,865,91,67,97,12.971124758391666,79.15864569237307
2025-05-20 21:35:00,29.6,58.9,64.4,848,125,81,97,12.971900450170637,79.15814865894541
2025-05-20 21:36:00,28.6,62.2,60.2,614,73,65,98,12.970874428213735,79.15845841768375
2025-05-20 21:37:00,29.1,71.4,57.6,265,148,70,97,12.971671478321088,79.15743419568989
2025-05-20 21:38:00,32.4,71.1,77.3,891,292,93,94,12.971375648328905,79.15875609193384
2025-05-20 21:39:00,25.8,48.3,69.3,269,148,71,96,12.972601781732065,79.15834061724165
2025-05-20 21:40:00,30.5,56.7,56.3,376,53,70,99,12.971705351319534,79.15778357356092
2025-05-20 21:41:00,29.6,59.9,61.0,844,119,78,98,12.971116352986968,79.15700542248318
2025-05-20 21:42:00,27.9,46.7,73.0,582,187,85,97,12.971440561065636,79.15866199262835
2025-05-20 21:43:00,30.9,52.7,81.2,243,137,74,97,12.971221724246487,79.15835090177629
2025-05-20 21:44:00,27.8,73.1,66.3,395,65,70,96,12.971903272383646,79.15762868213945
2025-05-20 21:45:00,30.5,61.5,78.7,372,76,73,96,12.971820479133859,79.1581564207922
2025-05-20 21:46:00,31.0,67.3,76.1,709,219,100,93,12.970918524301974,79.15811433914007
2025-05-20 21:47:00,27.8,52.3,58.5,588,106,65,97,12.971987714055523,79.1576970636476
2025-05-20 21:48:00,28.9,45.4,75.8,546,79,73,97,12.971318306961368,79.15818612915936
2025-05-20 21:49:00,29.8,69.6,61.8,425,232,99,95,12.971491370081262,79.15828187555049
2025-05-20 21:50:00,29.0,43.3,73.2,139,185,92,97,12.971754627816312,79.15718240207897
2025-05-20 21:51:00,30.5,65.0,81.9,800,263,85,95,12.97110259524566,79.15808041691345
2025-05-20 21:52:00,31.7,62.9,51.8,673,166,96,97,12.971522331597187,79.15747490187304
2025-05-20 21:53:00,26.7,64.4,68.5,759,77,69,96,12.971992026153652,79.15758769917551
2025-05-20 21:54:00,22.5,56.6,85.2,732,153,102,98,12.9711066477986,79.15811634570363
2025-05-20 21:55:00,29.9,85.2,63.1,546,107,72,99,12.971019291766225,79.15802158894371
2025-05-20 21:56:00,31.0,41.6,65.7,968,50,71,98,12.971075528135495,79.15843997746117
2025-05-20 21:57:00,31.3,60.2,81.9,165,282,86,94,12.972008197511599,79.15807130485132
2025-05-20 21:58:00,28.6,65.7,73.0,330,63,82,97,12.970631350834214,79.15779898955236
2025-05-20 21:59:00,28.3,57.3,59.8,509,278,92,94,12.971528242052122,79.15815475805636
2025-05-20 22:00:00,28.9,62.4,73.3,311,126,65,97,12.972603564650443,79.1578068513419
2025-05-20 22:01:00,28.9,65.8,75.0,950,61,71,97,12.971643157993737,79.15851380156151
2025-05-20 22:02:00,27.2,61.0,65.2,682,86,68,98,12.971762392348552,79.15855709713796
2025-05-20 22:03:00,26.7,54.2,62.3,448,88,71,97,12.971177019226419,79.15854017494974
2025-05-20 22:04:00,30.7,70.5,59.4,677,51,79,99,12.97204287474874,79.15850760504611
2025-05-20 22:05:00,31.3,65.5,64.0,752,55,67,96,12.97172882831658,79.15801678623775
2025-05-20 22:06:00,27.4,79.3,74.5,252,59,74,98,12.971424255357844,79.1577072346501
2025-05-20 22:07:00,30.0,71.1,65.2,307,113,70,99,12.971721850097666,79.15954866001144
2025-05-20 22:08:00,26.7,73.3,65.3,1018,269,103,94,12.971339330989652,79.15809821224862
2025-05-20 22:09:00,29.3,69.3,72.4,130,95,78,97,12.972305943691936,79.15723332502499
2025-05-20 22:10:00,30.4,79.6,62.4,406,120,74,99,12.971167532789915,79.1575556466855
2025-05-20 22:11:00,32.3,69.7,77.9,598,58,72,97,12.972357774163543,79.15764885644204
2025-05-20 22:12:00,31.3,50.9,79.3,416,54,74,98,12.971994369845646,79.15808461745043
2025-05-20 22:13:00,33.6,66.2,60.9,978,55,74,97,12.972049026102074,79.15745551983855
2025-05-20 22:14:00,26.2,42.0,74.3,496,128,78,97,12.97234414292208,79.15895475578961
2025-05-20 22:15:00,29.9,53.9,91.0,798,109,70,96,12.971743156827928,79.15770991242846
2025-05-20 22:16:00,33.2,68.3,79.5,111,141,77,99,12.9722550430426,79.15772953511555
2025-05-20 22:17:00,30.7,59.0,81.7,922,109,73,96,12.971145074788627,79.1582852120199
2025-05-20 22:18:00,26.9,65.7,66.5,859,119,70,96,12.970971486407336,79.1577017564513
2025-05-20 22:19:00,31.9,58.3,65.4,717,155,96,99,12.97088406801289,79.15800752272813
2025-05-20 22:20:00,29.9,54.8,71.1,281,93,65,98,12.971286683085278,79.15757839575772
2025-05-20 22:21:00,30.8,34.7,58.0,968,61,81,97,12.97116773296645,79.15838952907654
2025-05-20 22:22:00,31.6,70.9,64.5,916,127,82,98,12.972214367544785,79.15761656455783
2025-05-20 22:23:00,31.2,72.3,55.7,514,127,76,98,12.971278692523276,79.15781965678646
2025-05-20 22:24:00,32.7,64.7,69.4,593,237,94,94,12.971708729188634,79.15833864184015
2025-05-20 22:25:00,28.7,58.3,78.2,865,86,82,99,12.971890728877128,79.157892888327
2025-05-20 22:26:00,27.8,52.2,85.3,237,89,72,98,12.971073615868262,79.1580948992562
2025-05-20 22:27:00,23.5,56.0,75.9,980,207,95,93,12.971513728609624,79.15690253708473
2025-05-20 22:28:00,29.8,49.2,69.3,861,97,78,99,12.971811075683425,79.15787855187085
2025-05-20 22:29:00,30.9,50.2,50.7,350,130,67,99,12.972911856317115,79.15835337687533
2025-05-20 22:30:00,31.7,61.1,77.3,253,117,77,96,12.97232383840023,79.1577986872311
2025-05-20 22:31:00,32.8,58.8,78.0,364,246,90,93,12.970379147915715,79.1589999005085
2025-05-20 22:32:00,31.1,64.9,77.8,323,91,83,98,12.971765129266597,79.1577474089414
2025-05-20 22:33:00,27.2,59.3,55.3,655,108,78,98,12.971766803244245,79.15653129867829
2025-05-20 22:34:00,30.6,52.7,73.6,137,79,83,98,12.971717422047204,79.15836627688071
2025-05-20 22:35:00,29.0,48.5,59.3,1019,190,101,98,12.971597628754957,79.15863383819342
2025-05-20 22:36:00,29.6,72.4,75.4,750,100,79,96,12.972193065500589,79.15816186019886
2025-05-20 22:37:00,34.0,58.4,71.1,927,166,103,99,12.97215692341512,79.15731219567559
2025-05-20 22:38:00,30.0,75.5,55.6,702,105,80,99,12.971345958554448,79.15767491059394
2025-05-20 22:39:00,29.1,87.2,76.6,384,130,68,99,12.971599732023758,79.1575936406079
2025-05-20 22:40:00,29.0,56.9,69.2,940,118,68,99,12.971578299486909,79.15734592387618
2025-05-20 22:41:00,29.7,64.8,81.7,526,154,102,98,12.971837236919578,79.15815652451563
2025-05-20 22:42:00,31.6,65.6,84.9,981,146,78,97,12.971943059242951,79.15833718737929
2025-05-20 22:43:00,24.7,67.1,73.6,185,143,82,97,12.971468144286167,79.1574975550628
2025-05-20 22:44:00,32.5,59.2,67.2,965,119,77,99,12.97098458401007,79.15751399411897
2025-05-20 22:45:00,29.5,61.1,63.0,344,132,82,96,12.972193240805769,79.15783012324812
2025-05-20 22:46:00,32.8,46.8,59.9,256,228,91,95,12.972100632253678,79.15810374384479
2025-05-20 22:47:00,28.3,53.7,88.6,567,138,80,97,12.971725272430369,79.15752860456413
2025-05-20 22:48:00,30.9,50.8,68.6,330,134,66,97,12.9717386057767,79.15740720530404
2025-05-20 22:49:00,34.4,57.2,59.7,964,160,92,98,12.971553668662567,79.15773444602168
2025-05-20 22:50:00,31.0,54.6,56.3,846,287,89,95,12.972280986086858,79.15818269765954
2025-05-20 22:51:00,29.4,61.2,73.4,295,139,83,97,12.971834669416646,79.15762938432691
2025-05-20 22:52:00,27.7,56.6,80.3,973,289,95,95,12.971229339321292,79.15782479031701
2025-05-20 22:53:00,27.3,76.0,78.2,794,137,77,97,12.971339744609256,79.1580970277221
2025-05-20 22:54:00,25.7,51.7,64.0,791,99,73,97,12.97202183181251,79.15755607534085
2025-05-20 22:55:00,31.0,82.3,61.4,792,137,66,99,12.971567757922246,79.15831152555448
2025-05-20 22:56:00,29.8,69.6,66.1,778,253,86,95,12.971654213444861,79.15747844412402
2025-05-20 22:57:00,30.2,71.0,64.3,264,52,75,97,12.97136759169553,79.15874082973029
2025-05-20 22:58:00,33.6,62.1,61.7,297,109,66,96,12.971804873220016,79.15845884657688
2025-05-20 22:59:00,29.0,82.7,75.4,546,128,74,99,12.972785531319417,79.157828005806
2025-05-20 23:00:00,28.5,72.1,72.4,141,59,70,98,12.971930920001133,79.15839189454078
2025-05-20 23:01:00,27.2,46.5,76.9,328,108,83,97,12.972477044976548,79.15805243534552
2025-05-20 23:02:00,32.2,50.5,95.2,463,58,80,97,12.971074745797189,79.15834437640214
2025-05-20 23:03:00,30.4,54.1,74.6,378,110,83,98,12.971512601654446,79.15852699903553
2025-05-20 23:04:00,32.1,57.0,70.3,492,68,77,96,12.97187968979858,79.15867092259606
2025-05-20 23:05:00,28.6,53.9,62.8,785,62,82,98,12.97240039420703,79.15784050240369
2025-05-20 23:06:00,29.6,55.4,74.6,597,68,70,96,12.97130181043006,79.15770888356415
2025-05-20 23:07:00,31.5,66.0,70.7,480,190,97,98,12.971708469946309,79.15772239864131
2025-05-20 23:08:00,34.6,66.8,69.8,126,99,69,99,12.971803199733133,79.15850980693929
2025-05-20 23:09:00,29.0,62.7,76.9,845,227,95,95,12.971390166329943,79.15795426788327
